canister_id,project,type,token_name,token_symbol,notes
x6tn4-mqaaa-aaaar-qbu6q-cai,ODIN.fun,token,DOGECOIN•ID•QUZM•ODIN,DOGECOIN•ID•QUZM•ODIN,Token: DOGECOIN•ID•QUZM•ODIN (DOGECOIN•ID•QUZM•ODIN)
x7x5t-jiaaa-aaaal-ar6vq-cai,Unknown,backend,,,Frontend: https://x7x5t-jiaaa-aaaal-ar6vq-cai.ic0.app
xads2-taaaa-aaaar-qacqa-cai,Unknown,backend,,,Frontend: https://xads2-taaaa-aaaar-qacqa-cai.ic0.app
xapqu-4qaaa-aaaak-quexq-cai,Unknown,backend,,,Frontend: https://xapqu-4qaaa-aaaak-quexq-cai.ic0.app
xavda-aiaaa-aaaaa-qakjq-cai,Unknown,backend,,,Frontend: https://xavda-aiaaa-aaaaa-qakjq-cai.icp0.io
xc3hu-qaaaa-aaaam-qd3ea-cai,Unknown Token,token,Compute Compete Conquer,CCC,Token: Compute Compete Conquer (CCC)
xcvdc-4qaaa-aaaar-qarzq-cai,ODIN.fun,token,THOR•ID•FJOH•ODIN,THOR•ID•FJOH•ODIN,Token: THOR•ID•FJOH•ODIN (THOR•ID•FJOH•ODIN)
xdtth-dyaaa-aaaah-qc73q-cai,Unknown,backend,,,Frontend: https://xdtth-dyaaa-aaaah-qc73q-cai.icp0.io
xevnm-gaaaa-aaaar-qafnq-cai,Unknown Token,token,ckUSDC,ckUSDC,Token: ckUSDC (ckUSDC)
xezpc-jqaaa-aaaak-qudka-cai,Unknown Token,token,G@me B0y!,G@MER!0,Token: G@me B0y! (G@MER!0)
xfcru-xiaaa-aaaar-qao4q-cai,ODIN.fun,token,ODINBND•ID•SDSZ•ODIN,ODINBND•ID•SDSZ•ODIN,Token: ODINBND•ID•SDSZ•ODIN (ODINBND•ID•SDSZ•ODIN)
xfufw-riaaa-aaaar-qarza-cai,ODIN.fun,token,GOLDBTC•ID•PGZD•ODIN,GOLDBTC•ID•PGZD•ODIN,Token: GOLDBTC•ID•PGZD•ODIN (GOLDBTC•ID•PGZD•ODIN)
xfwrz-wiaaa-aaaar-qbu4a-cai,ODIN.fun,token,AOOK•ID•MLME•ODIN,AOOK•ID•MLME•ODIN,Token: AOOK•ID•MLME•ODIN (AOOK•ID•MLME•ODIN)
xg5ns-ayaaa-aaaaf-qamua-cai,Unknown,backend,,,Frontend: https://xg5ns-ayaaa-aaaaf-qamua-cai.ic0.app
xgbi3-oqaaa-aaaar-qbtba-cai,ODIN.fun,token,MICE•ID•XWHH•ODIN,MICE•ID•XWHH•ODIN,Token: MICE•ID•XWHH•ODIN (MICE•ID•XWHH•ODIN)
xgkut-yqaaa-aaaam-aejvq-cai,Unknown,backend,,,Frontend: https://xgkut-yqaaa-aaaam-aejvq-cai.icp0.io
xgx4z-iqaaa-aaaar-qbmeq-cai,Unknown Token,token,THE•RUNIX•TOKEN,T,Token: THE•RUNIX•TOKEN (T)
xi46s-pyaaa-aaaab-qbzcq-cai,Unknown,backend,,,Frontend: https://xi46s-pyaaa-aaaab-qbzcq-cai.icp0.io
xidft-vaaaa-aaaar-qbtaa-cai,ODIN.fun,token,BTL•ID•GUGV•ODIN,BTL•ID•GUGV•ODIN,Token: BTL•ID•GUGV•ODIN (BTL•ID•GUGV•ODIN)
xiy6m-syaaa-aaaak-qt3gq-cai,Unknown Token,token,TUSDT,USDT,Token: TUSDT (USDT)
xjuzl-eiaaa-aaaar-qbyra-cai,ODIN.fun,token,BTCHCD•ID•DSGY•ODIN,BTCHCD•ID•DSGY•ODIN,Token: BTCHCD•ID•DSGY•ODIN (BTCHCD•ID•DSGY•ODIN)
xjwi4-waaaa-aaaaa-qakia-cai,Unknown,backend,,,Frontend: https://xjwi4-waaaa-aaaaa-qakia-cai.ic0.app
xjyco-niaaa-aaaaj-a2aka-cai,Unknown,backend,,,Frontend: https://xjyco-niaaa-aaaaj-a2aka-cai.ic0.app
xknyx-3yaaa-aaaan-qzzha-cai,Unknown,backend,,,Frontend: https://xknyx-3yaaa-aaaan-qzzha-cai.ic0.app
xla3d-zaaaa-aaaap-qqb5a-cai,Unknown,backend,,,Frontend: https://xla3d-zaaaa-aaaap-qqb5a-cai.icp0.io
xla44-myaaa-aaaar-qao5q-cai,ODIN.fun,token,GG•ID•ZJXV•ODIN,GG•ID•ZJXV•ODIN,Token: GG•ID•ZJXV•ODIN (GG•ID•ZJXV•ODIN)
xlu4r-nyaaa-aaaar-qbu5a-cai,ODIN.fun,token,ODINPEPE•ID•UIOF•ODIN,ODINPEPE•ID•UIOF•ODIN,Token: ODINPEPE•ID•UIOF•ODIN (ODINPEPE•ID•UIOF•ODIN)
xlwi6-kyaaa-aaaar-qarya-cai,ODIN.fun,token,BITCAT•ID•YRMO•ODIN,BITCAT•ID•YRMO•ODIN,Token: BITCAT•ID•YRMO•ODIN (BITCAT•ID•YRMO•ODIN)
xmb2i-baaaa-aaaar-qao5a-cai,ODIN.fun,token,SPONGEBOB•ID•JUXZ•ODIN,SPONGEBOB•ID•JUXZ•ODIN,Token: SPONGEBOB•ID•JUXZ•ODIN (SPONGEBOB•ID•JUXZ•ODIN)
xmb5x-uyaaa-aaaap-qqb5q-cai,Unknown,backend,,,Frontend: https://xmb5x-uyaaa-aaaap-qqb5q-cai.ic0.app
xmv2f-aaaaa-aaaar-qbu5q-cai,ODIN.fun,token,BITCAT•ID•NSMJ•ODIN,BITCAT•ID•NSMJ•ODIN,Token: BITCAT•ID•NSMJ•ODIN (BITCAT•ID•NSMJ•ODIN)
xmxok-haaaa-aaaar-qaryq-cai,ODIN.fun,token,BITCAT•ID•KMGM•ODIN,BITCAT•ID•KMGM•ODIN,Token: BITCAT•ID•KMGM•ODIN (BITCAT•ID•KMGM•ODIN)
xn2e6-7yaaa-aaaak-qudlq-cai,Unknown Token,token,Mike Girl,MI GIRL,Token: Mike Girl (MI GIRL)
xnbva-gyaaa-aaaaj-aiq5q-cai,Unknown,backend,,,No accessible frontend
xnx6l-pyaaa-aaaaj-qasxa-cai,Unknown,backend,,,No accessible frontend
xob7s-iqaaa-aaaar-qacra-cai,Unknown,backend,,,Frontend: https://xob7s-iqaaa-aaaar-qacra-cai.ic0.app
xov77-jqaaa-aaaar-qbyrq-cai,ODIN.fun,token,BTCHAO•ID•ILGD•ODIN,BTCHAO•ID•ILGD•ODIN,Token: BTCHAO•ID•ILGD•ODIN (BTCHAO•ID•ILGD•ODIN)
xp6go-wqaaa-aaaaf-qamvq-cai,Unknown,backend,,,Frontend: https://xp6go-wqaaa-aaaaf-qamvq-cai.icp0.io
xpj7p-oyaaa-aaaam-aejua-cai,Unknown,backend,,,Frontend: https://xpj7p-oyaaa-aaaam-aejua-cai.ic0.app
xpuxf-6yaaa-aaaar-qbmfa-cai,Unknown Token,token,FRACTAL•FB•RUNES,$,Token: FRACTAL•FB•RUNES ($)
xq6ov-yaaaa-aaaab-aafqa-cai,Unknown,backend,,,Frontend: https://xq6ov-yaaaa-aaaab-aafqa-cai.ic0.app
xqfaz-waaaa-aaaar-qao7a-cai,ODIN.fun,token,ODINIONS•ID•PSHD•ODIN,ODINIONS•ID•PSHD•ODIN,Token: ODINIONS•ID•PSHD•ODIN (ODINIONS•ID•PSHD•ODIN)
xrmmb-kiaaa-aaaal-adw3a-cai,Unknown,backend,,,Frontend: https://xrmmb-kiaaa-aaaal-adw3a-cai.ic0.app
xrs4b-hiaaa-aaaar-qafoa-cai,Unknown,backend,,,Frontend: https://xrs4b-hiaaa-aaaar-qafoa-cai.ic0.app
xs2xz-hiaaa-aaaal-ajhoq-cai,Unknown,backend,,,Frontend: https://xs2xz-hiaaa-aaaal-ajhoq-cai.ic0.app
xsrfo-6qaaa-aaaar-qbytq-cai,ODIN.fun,token,ODINAPE•ID•IHAF•ODIN,ODINAPE•ID•IHAF•ODIN,Token: ODINAPE•ID•IHAF•ODIN (ODINAPE•ID•IHAF•ODIN)
xt247-bqaaa-aaaaf-qamxq-cai,Unknown,backend,,,Frontend: https://xt247-bqaaa-aaaaf-qamxq-cai.icp0.io
xt5cj-iaaaa-aaaak-qt3ea-cai,Unknown Token,token,KSFE,KSFE,Token: KSFE (KSFE)
xtiit-kqaaa-aaaah-aq2wq-cai,Unknown,backend,,,Frontend: https://xtiit-kqaaa-aaaah-aq2wq-cai.ic0.app
xtnf6-zyaaa-aaaam-aejwa-cai,Unknown,backend,,,Frontend: https://xtnf6-zyaaa-aaaam-aejwa-cai.ic0.app
xtnlb-waaaa-aaaal-ajm7q-cai,Unknown,backend,,,Frontend: https://xtnlb-waaaa-aaaal-ajm7q-cai.ic0.app
xtqnu-jyaaa-aaaar-qbmha-cai,Unknown Token,token,BABY•DOG•TO•THE•MOON,BABY•DOG•TO•THE•MOON,Token: BABY•DOG•TO•THE•MOON (BABY•DOG•TO•THE•MOON)
xu32l-miaaa-aaaaf-qamxa-cai,Unknown,backend,,,Frontend: https://xu32l-miaaa-aaaaf-qamxa-cai.ic0.app
xu3n7-faaaa-aaaab-acxca-cai,Unknown,backend,,,Frontend: https://xu3n7-faaaa-aaaab-acxca-cai.ic0.app
xuh7c-caaaa-aaaar-qbtca-cai,ODIN.fun,token,MICKEY•ID•LFWD•ODIN,MICKEY•ID•LFWD•ODIN,Token: MICKEY•ID•LFWD•ODIN (MICKEY•ID•LFWD•ODIN)
xui7m-syaaa-aaaap-qpmeq-cai,Unknown,backend,,,Frontend: https://xui7m-syaaa-aaaap-qpmeq-cai.ic0.app
xujoh-hiaaa-aaaah-aq2wa-cai,Unknown Token,token,TestTokenA,TTA,Token: TestTokenA (TTA)
xumnv-3yaaa-aaaal-ajm7a-cai,Unknown,backend,,,Frontend: https://xumnv-3yaaa-aaaal-ajm7a-cai.ic0.app
xuzps-7aaaa-aaaac-qalxq-cai,Unknown,backend,,,Frontend: https://xuzps-7aaaa-aaaac-qalxq-cai.icp0.io
xv5yc-paaaa-aaaag-aao4a-cai,Unknown,backend,,,No accessible frontend
xvssn-baaaa-aaaaa-qakka-cai,Unknown,backend,,,Frontend: https://xvssn-baaaa-aaaaa-qakka-cai.ic0.app
xwnkv-hqaaa-aaaal-adw3q-cai,Unknown,backend,,,Frontend: https://xwnkv-hqaaa-aaaal-adw3q-cai.ic0.app
xxegn-3yaaa-aaaar-qao7q-cai,ODIN.fun,token,WALLA•ID•ICMO•ODIN,WALLA•ID•ICMO•ODIN,Token: WALLA•ID•ICMO•ODIN (WALLA•ID•ICMO•ODIN)
xxqga-2yaaa-aaaar-qbu7a-cai,ODIN.fun,token,ODINGM•ID•SIBG•ODIN,ODINGM•ID•SIBG•ODIN,Token: ODINGM•ID•SIBG•ODIN (ODINGM•ID•SIBG•ODIN)
xyph5-4aaaa-aaaal-adw2q-cai,Unknown,backend,,,Frontend: https://xyph5-4aaaa-aaaal-adw2q-cai.ic0.app
xyw3h-eqaaa-aaaal-ar6va-cai,Unknown,backend,,,Frontend: https://xyw3h-eqaaa-aaaal-ar6va-cai.icp0.io
xzglf-aiaaa-aaaar-qao6q-cai,ODIN.fun,token,BAGCAT•ID•JKYH•ODIN,BAGCAT•ID•JKYH•ODIN,Token: BAGCAT•ID•JKYH•ODIN (BAGCAT•ID•JKYH•ODIN)
xzpva-miaaa-aaaap-qhi7q-cai,Unknown,backend,,,Frontend: https://xzpva-miaaa-aaaap-qhi7q-cai.ic0.app
xzsli-biaaa-aaaar-qbu6a-cai,ODIN.fun,token,AOOK•ID•BLCR•ODIN,AOOK•ID•BLCR•ODIN,Token: AOOK•ID•BLCR•ODIN (AOOK•ID•BLCR•ODIN)
y26ux-qiaaa-aaaag-aap3q-cai,Unknown,backend,,,No accessible frontend
y3qt2-4iaaa-aaaar-qaifa-cai,Ordi Trade,token,BOLD•ART•DEGENS,BAD.OT,Token: BOLD•ART•DEGENS (BAD.OT)
y3yw6-taaaa-aaaaf-qanqq-cai,Unknown,backend,,,Frontend: https://y3yw6-taaaa-aaaaf-qanqq-cai.ic0.app
y43ft-nqaaa-aaaac-qakqq-cai,Unknown,backend,,,Frontend: https://y43ft-nqaaa-aaaac-qakqq-cai.icp0.io
y4iau-taaaa-aaaai-qpkda-cai,Unknown Token,token,AGGN,agianN,Token: AGGN (agianN)
y4ldc-yaaaa-aaaak-qurhq-cai,Unknown,backend,,,Frontend: https://y4ldc-yaaaa-aaaak-qurhq-cai.icp0.io
y55q6-xqaaa-aaaam-aayoa-cai,Unknown,backend,,,Frontend: https://y55q6-xqaaa-aaaam-aayoa-cai.icp0.io
y6oco-ayaaa-aaaal-ajbua-cai,Unknown,backend,,,Frontend: https://y6oco-ayaaa-aaaal-ajbua-cai.ic0.app
y6pau-vaaaa-aaaal-adx4q-cai,Unknown,backend,,,Frontend: https://y6pau-vaaaa-aaaal-adx4q-cai.ic0.app
y6t7m-baaaa-aaaao-qkc2q-cai,Unknown,backend,,,Frontend: https://y6t7m-baaaa-aaaao-qkc2q-cai.ic0.app
y7gmm-jiaaa-aaaar-qapyq-cai,ODIN.fun,token,GOOSINALS•ID•QHHN•ODIN,GOOSINALS•ID•QHHN•ODIN,Token: GOOSINALS•ID•QHHN•ODIN (GOOSINALS•ID•QHHN•ODIN)
y7hi7-5aaaa-aaaai-q3uva-cai,Unknown,backend,,,Frontend: https://y7hi7-5aaaa-aaaai-q3uva-cai.icp0.io
y7jx6-pqaaa-aaaak-qt56q-cai,Unknown Token,token,ORDINALS,ORDI,Token: ORDINALS (ORDI)
y7r45-3aaaa-aaaai-q3lqq-cai,Unknown Token,token,Jesse Pinkman,VIKING,Token: Jesse Pinkman (VIKING)
y7smb-iiaaa-aaaar-qbvya-cai,ODIN.fun,token,ODINLOOP•ID•FKJD•ODIN,ODINLOOP•ID•FKJD•ODIN,Token: ODINLOOP•ID•FKJD•ODIN (ODINLOOP•ID•FKJD•ODIN)
ya77c-2qaaa-aaaac-qaksq-cai,Unknown,backend,,,Frontend: https://ya77c-2qaaa-aaaac-qaksq-cai.icp0.io
yaiz2-5yaaa-aaaac-aoz4q-cai,Unknown,backend,,,Frontend: https://yaiz2-5yaaa-aaaac-aoz4q-cai.icp0.io
yam2f-eaaaa-aaaai-qpkba-cai,Unknown Token,token,FirstOne,NFT,Token: FirstOne (NFT)
yayy7-vqaaa-aaaao-a4d5q-cai,Unknown,backend,,,Frontend: https://yayy7-vqaaa-aaaao-a4d5q-cai.icp0.io
ybciq-jyaaa-aaaao-qlaaq-cai,Unknown Token,token,Ron the Neuron,RON,Token: Ron the Neuron (RON)
ybeeh-zaaaa-aaaas-qc6oq-cai,Unknown,backend,,,Frontend: https://ybeeh-zaaaa-aaaas-qc6oq-cai.icp0.io
ybwuf-taaaa-aaaag-at5wa-cai,Unknown,backend,,,Frontend: https://ybwuf-taaaa-aaaag-at5wa-cai.ic0.app
ycrpd-hiaaa-aaaal-qsrtq-cai,Unknown,backend,,,Frontend: https://ycrpd-hiaaa-aaaal-qsrtq-cai.ic0.app
ycvj7-tyaaa-aaaad-qhqea-cai,Unknown,backend,,,Frontend: https://ycvj7-tyaaa-aaaad-qhqea-cai.icp0.io
ydcw5-6iaaa-aaaar-qap2q-cai,ODIN.fun,token,DUDIN•ID•MVZT•ODIN,DUDIN•ID•MVZT•ODIN,Token: DUDIN•ID•MVZT•ODIN (DUDIN•ID•MVZT•ODIN)
yddso-kaaaa-aaaai-q3uxa-cai,Unknown,backend,,,Frontend: https://yddso-kaaaa-aaaai-q3uxa-cai.icp0.io
ydhve-kyaaa-aaaah-qpxfa-cai,Unknown,backend,,,Frontend: https://ydhve-kyaaa-aaaah-qpxfa-cai.ic0.app
ydryn-kiaaa-aaaae-aaw4a-cai,Unknown,backend,,,Frontend: https://ydryn-kiaaa-aaaae-aaw4a-cai.icp0.io
yduc7-yiaaa-aaaar-qaq7a-cai,ODIN.fun,token,MUSIC•ID•FSEL•ODIN,MUSIC•ID•FSEL•ODIN,Token: MUSIC•ID•FSEL•ODIN (MUSIC•ID•FSEL•ODIN)
ydwwq-7iaaa-aaaar-qbv2a-cai,ODIN.fun,token,ODINGOLD•ID•JBVZ•ODIN,ODINGOLD•ID•JBVZ•ODIN,Token: ODINGOLD•ID•JBVZ•ODIN (ODINGOLD•ID•JBVZ•ODIN)
yecu2-hyaaa-aaaai-q3uxq-cai,Unknown,backend,,,Frontend: https://yecu2-hyaaa-aaaai-q3uxq-cai.ic0.app
yedqj-tqaaa-aaaar-qap2a-cai,ODIN.fun,token,BLINCH•ID•OOBJ•ODIN,BLINCH•ID•OOBJ•ODIN,Token: BLINCH•ID•OOBJ•ODIN (BLINCH•ID•OOBJ•ODIN)
yeq6z-hqaaa-aaaae-aaw4q-cai,Unknown,backend,,,Frontend: https://yeq6z-hqaaa-aaaae-aaw4q-cai.ic0.app
yeslq-eyaaa-aaaak-qc24q-cai,Unknown,backend,,,Frontend: https://yeslq-eyaaa-aaaak-qc24q-cai.icp0.io
yevel-vqaaa-aaaar-qaq7q-cai,ODIN.fun,token,MUPPETCOIN•ID•AUYV•ODIN,MUPPETCOIN•ID•AUYV•ODIN,Token: MUPPETCOIN•ID•AUYV•ODIN (MUPPETCOIN•ID•AUYV•ODIN)
yexqe-sqaaa-aaaar-qbv2q-cai,ODIN.fun,token,QILIN•ID•NKNR•ODIN,QILIN•ID•NKNR•ODIN,Token: QILIN•ID•NKNR•ODIN (QILIN•ID•NKNR•ODIN)
yfb3o-hyaaa-aaaaj-qno4q-cai,Unknown,backend,,,Frontend: https://yfb3o-hyaaa-aaaaj-qno4q-cai.icp0.io
yffxi-vqaaa-aaaak-qcrnq-cai,Unknown,backend,,,Frontend: https://yffxi-vqaaa-aaaak-qcrnq-cai.ic0.app
yfqjx-kqaaa-aaaal-qsrta-cai,Unknown,backend,,,Frontend: https://yfqjx-kqaaa-aaaal-qsrta-cai.icp0.io
yfupl-6aaaa-aaaad-qhqeq-cai,Unknown,backend,,,Frontend: https://yfupl-6aaaa-aaaad-qhqeq-cai.ic0.app
yh5pt-vqaaa-aaaal-ajs7a-cai,Unknown,backend,,,Frontend: https://yh5pt-vqaaa-aaaal-ajs7a-cai.ic0.app
yh6zw-xiaaa-aaaac-qaksa-cai,Unknown,backend,,,Frontend: https://yh6zw-xiaaa-aaaac-qaksa-cai.ic0.app
yhpqd-4aaaa-aaaam-aat5q-cai,Unknown,backend,,,No accessible frontend
yhujl-liaaa-aaaar-qaiha-cai,Unknown,backend,,,Frontend: https://yhujl-liaaa-aaaar-qaiha-cai.ic0.app
yihp3-piaaa-aaaas-qc6pa-cai,Unknown,backend,,,Frontend: https://yihp3-piaaa-aaaas-qc6pa-cai.ic0.app
yimuh-eqaaa-aaaal-abfnq-cai,Unknown,backend,,,No accessible frontend
yj4u6-myaaa-aaaac-qakta-cai,Unknown,backend,,,Frontend: https://yj4u6-myaaa-aaaac-qakta-cai.ic0.app
yjceo-ryaaa-aaaar-qbsgq-cai,ODIN.fun,token,MSI•ID•RHYM•ODIN,MSI•ID•RHYM•ODIN,Token: MSI•ID•RHYM•ODIN (MSI•ID•RHYM•ODIN)
yjfdi-gyaaa-aaaao-qj67q-cai,Unknown,backend,,,Frontend: https://yjfdi-gyaaa-aaaao-qj67q-cai.icp0.io
ykazs-4iaaa-aaaai-q3uwq-cai,Unknown,backend,,,Frontend: https://ykazs-4iaaa-aaaai-q3uwq-cai.ic0.app
ykb5b-iaaaa-aaaar-qap3a-cai,ODIN.fun,token,STRATEGY•ID•VRTV•ODIN,STRATEGY•ID•VRTV•ODIN,Token: STRATEGY•ID•VRTV•ODIN (STRATEGY•ID•VRTV•ODIN)
ykv5m-jaaaa-aaaar-qbv3q-cai,ODIN.fun,token,ITLG•ID•JMDX•ODIN,ITLG•ID•JMDX•ODIN,Token: ITLG•ID•JMDX•ODIN (ITLG•ID•JMDX•ODIN)
ykxjd-oaaaa-aaaar-qaq6q-cai,ODIN.fun,token,ODINGHIBLI•ID•VSDA•ODIN,ODINGHIBLI•ID•VSDA•ODIN,Token: ODINGHIBLI•ID•VSDA•ODIN (ODINGHIBLI•ID•VSDA•ODIN)
yl2dx-wyaaa-aaaak-qucnq-cai,Unknown,backend,,,Frontend: https://yl2dx-wyaaa-aaaak-qucnq-cai.ic0.app
yl3mt-iaaaa-aaaam-aaava-cai,Unknown,backend,,,No accessible frontend
ym3fd-3aaaa-aaaak-qucna-cai,Unknown,backend,,,Frontend: https://ym3fd-3aaaa-aaaak-qucna-cai.icp0.io
ymcqs-rqaaa-aaaaj-qno5a-cai,Unknown,backend,,,Frontend: https://ymcqs-rqaaa-aaaaj-qno5a-cai.ic0.app
yna3v-fyaaa-aaaar-qap3q-cai,ODIN.fun,token,FACTS•ID•DXZS•ODIN,FACTS•ID•DXZS•ODIN,Token: FACTS•ID•DXZS•ODIN (FACTS•ID•DXZS•ODIN)
ynb7g-rqaaa-aaaai-q3uwa-cai,Unknown,backend,,,Frontend: https://ynb7g-rqaaa-aaaai-q3uwa-cai.icp0.io
ynjio-cyaaa-aaaaj-az5kq-cai,Unknown Token,token,Lion AI Token,LAT,Token: Lion AI Token (LAT)
ynu3y-eyaaa-aaaar-qbv3a-cai,ODIN.fun,token,BTCCOIN•ID•UZVY•ODIN,BTCCOIN•ID•UZVY•ODIN,Token: BTCCOIN•ID•UZVY•ODIN (BTCCOIN•ID•UZVY•ODIN)
ynwpx-dyaaa-aaaar-qaq6a-cai,ODIN.fun,token,GHIBLIDOG•ID•HMEF•ODIN,GHIBLIDOG•ID•HMEF•ODIN,Token: GHIBLIDOG•ID•HMEF•ODIN (GHIBLIDOG•ID•HMEF•ODIN)
ynxle-xqaaa-aaaai-q3ltq-cai,Unknown Token,token,INFOWARS,INFO,Token: INFOWARS (INFO)
yo6ep-dyaaa-aaaal-ajs6q-cai,Unknown,backend,,,Frontend: https://yo6ep-dyaaa-aaaal-ajs6q-cai.icp0.io
yodc2-4aaaa-aaaar-qbsga-cai,ODIN.fun,token,SQUID•ID•LIPP•ODIN,SQUID•ID•LIPP•ODIN,Token: SQUID•ID•LIPP•ODIN (SQUID•ID•LIPP•ODIN)
yokus-giaaa-aaaac-aoz5q-cai,Unknown,backend,,,Frontend: https://yokus-giaaa-aaaac-aoz5q-cai.ic0.app
ypbrq-kqaaa-aaaae-qaeza-cai,Unknown,backend,,,Frontend: https://ypbrq-kqaaa-aaaae-qaeza-cai.ic0.app
yqgkd-gqaaa-aaaaj-qno7a-cai,Unknown,backend,,,Frontend: https://yqgkd-gqaaa-aaaaj-qno7a-cai.icp0.io
yrebe-syaaa-aaaar-qapzq-cai,ODIN.fun,token,ROMEO•ID•JSNB•ODIN,ROMEO•ID•JSNB•ODIN,Token: ROMEO•ID•JSNB•ODIN (ROMEO•ID•JSNB•ODIN)
yrl2w-uaaaa-aaaak-qt57q-cai,Unknown Token,token,we will win,WWW,Token: we will win (WWW)
yrmrd-eiaaa-aaaah-qqcfa-cai,Unknown,backend,,,Frontend: https://yrmrd-eiaaa-aaaah-qqcfa-cai.icp0.io
yrqbj-tyaaa-aaaar-qbvza-cai,ODIN.fun,token,ODINSUN•ID•NJBX•ODIN,ODINSUN•ID•NJBX•ODIN,Token: ODINSUN•ID•NJBX•ODIN (ODINSUN•ID•NJBX•ODIN)
yrsvg-uyaaa-aaaar-qaq4a-cai,ODIN.fun,token,ODINTREE•ID•ZUND•ODIN,ODINTREE•ID•ZUND•ODIN,Token: ODINTREE•ID•ZUND•ODIN (ODINTREE•ID•ZUND•ODIN)
ys3lq-iiaaa-aaaap-qb7ba-cai,Unknown,backend,,,Frontend: https://ys3lq-iiaaa-aaaap-qb7ba-cai.ic0.app
ys7ac-hyaaa-aaaai-qibga-cai,Unknown,backend,,,Frontend: https://ys7ac-hyaaa-aaaai-qibga-cai.icp0.io
ysibo-5iaaa-aaaam-aat6a-cai,Unknown,backend,,,No accessible frontend
yskn4-iqaaa-aaaai-qpkca-cai,Unknown Token,token,ADn,ANe,Token: ADn (ANe)
ystyg-kaaaa-aaaar-qaieq-cai,Unknown,backend,,,Frontend: https://ystyg-kaaaa-aaaar-qaieq-cai.ic0.app
yszi3-waaaa-aaaac-qakrq-cai,Unknown,backend,,,Frontend: https://yszi3-waaaa-aaaac-qakrq-cai.icp0.io
ytx4m-siaaa-aaaah-qdddq-cai,Unknown,backend,,,Frontend: https://ytx4m-siaaa-aaaah-qdddq-cai.ic0.app
yuhns-pqaaa-aaaao-qkfga-cai,Unknown,backend,,,Frontend: https://yuhns-pqaaa-aaaao-qkfga-cai.ic0.app
yv7js-uyaaa-aaaao-a4d6a-cai,Unknown,backend,,,Frontend: https://yv7js-uyaaa-aaaao-a4d6a-cai.ic0.app
yvlko-baaaa-aaaag-amdhq-cai,Unknown,backend,,,Frontend: https://yvlko-baaaa-aaaag-amdhq-cai.ic0.app
ywfhq-7aaaa-aaaar-qapza-cai,ODIN.fun,token,CBTC•ID•GITG•ODIN,CBTC•ID•GITG•ODIN,Token: CBTC•ID•GITG•ODIN (CBTC•ID•GITG•ODIN)
ywnxx-jqaaa-aaaah-qqcfq-cai,Unknown,backend,,,Frontend: https://ywnxx-jqaaa-aaaah-qqcfq-cai.ic0.app
ywrh5-6aaaa-aaaar-qbvzq-cai,ODIN.fun,token,WBTC•ID•JIUO•ODIN,WBTC•ID•JIUO•ODIN,Token: WBTC•ID•JIUO•ODIN (WBTC•ID•JIUO•ODIN)
ywtts-zaaaa-aaaar-qaq4q-cai,ODIN.fun,token,ODINBTC•ID•GBUB•ODIN,ODINBTC•ID•GBUB•ODIN,Token: ODINBTC•ID•GBUB•ODIN (ODINBTC•ID•GBUB•ODIN)
yxhmx-liaaa-aaaaj-qno7q-cai,Unknown,backend,,,Frontend: https://yxhmx-liaaa-aaaaj-qno7q-cai.ic0.app
yxmli-diaaa-aaaal-adx5a-cai,Unknown,backend,,,Frontend: https://yxmli-diaaa-aaaal-adx5a-cai.ic0.app
yycgi-lqaaa-aaaah-qdqlq-cai,Unknown,backend,,,Frontend: https://yycgi-lqaaa-aaaah-qdqlq-cai.icp0.io
yyf6x-dqaaa-aaaar-qbk5a-cai,Unknown,backend,,,Frontend: https://yyf6x-dqaaa-aaaar-qbk5a-cai.ic0.app
yygol-qyaaa-aaaai-q3uvq-cai,Unknown,backend,,,Frontend: https://yygol-qyaaa-aaaai-q3uvq-cai.ic0.app
yyhky-eqaaa-aaaar-qapya-cai,ODIN.fun,token,CHEW•ID•VEVS•ODIN,CHEW•ID•VEVS•ODIN,Token: CHEW•ID•VEVS•ODIN (CHEW•ID•VEVS•ODIN)
yytkv-fqaaa-aaaar-qbvyq-cai,ODIN.fun,token,WBTC•ID•VKPK•ODIN,WBTC•ID•VKPK•ODIN,Token: WBTC•ID•VKPK•ODIN (WBTC•ID•VKPK•ODIN)
yytz7-5yaaa-aaaak-qaquq-cai,Unknown,backend,,,No accessible frontend
yz7zx-oqaaa-aaaag-aaxda-cai,Unknown,backend,,,No accessible frontend
z2dn4-zyaaa-aaaal-ajbsa-cai,Unknown,backend,,,Frontend: https://z2dn4-zyaaa-aaaal-ajbsa-cai.ic0.app
z34tp-caaaa-aaaai-q3lwq-cai,Unknown Token,token,Piss Jug Man,PISS,Token: Piss Jug Man (PISS)
z35x4-wiaaa-aaaar-qaq3a-cai,ODIN.fun,token,IKUZO•ID•MHEV•ODIN,IKUZO•ID•MHEV•ODIN,Token: IKUZO•ID•MHEV•ODIN (IKUZO•ID•MHEV•ODIN)
z37dt-riaaa-aaaar-qbv6a-cai,ODIN.fun,token,BTCFI•ID•YUKN•ODIN,BTCFI•ID•YUKN•ODIN,Token: BTCFI•ID•YUKN•ODIN (BTCFI•ID•YUKN•ODIN)
z3jul-lqaaa-aaaad-qg6ua-cai,Unknown,backend,,,Frontend: https://z3jul-lqaaa-aaaad-qg6ua-cai.ic0.app
